,pm25,pm10,temp,rh,co,Date
187,90.17883159,208.3944356,43.4791564,35.02811461,0.335872059,18-11-2020 14:00
188,63.36971438,151.2338925,40.99133625,39.02898667,0.342726874,18-11-2020 15:00
189,44.60365553,128.1154372,37.67233347,44.41737349,0.34600891,18-11-2020 16:00
190,60.82217645,159.049135,33.27047933,53.9945916,0.317914921,18-11-2020 17:00
191,69.07255285,178.0093844,31.1375484,59.5677914,0.314564914,18-11-2020 18:00
192,74.37798402,162.8460357,30.47795453,62.33380473,0.334249781,18-11-2020 19:00
193,75.71616815,167.7637171,30.327803,62.78596552,0.352900039,18-11-2020 20:00
194,88.69891929,198.8189248,30.16869983,64.34848427,0.351673291,18-11-2020 21:00
195,76.83314855,163.7862977,29.630671,64.83356375,0.366547141,18-11-2020 22:00
196,84.49106148,195.2200272,29.630671,65.2999107,0.355030187,18-11-2020 23:00
197,81.77802005,169.3641503,29.630671,63.81383104,0.299384054,19-11-2020 00:00
198,80.64318479,156.6330603,29.30925867,63.45576724,0.280181778,19-11-2020 01:00
199,79.6033172,144.5973515,28.944265,63.90160271,0.266841492,19-11-2020 02:00
200,83.67675921,159.3160994,28.944265,64.50692642,0.258633403,19-11-2020 03:00
201,83.33485576,166.2693061,29.43609922,64.22124759,0.299371016,19-11-2020 04:00
202,85.01003125,164.1171955,28.944265,65.47483222,0.319924524,19-11-2020 05:00
203,89.72573588,197.1726808,28.944265,66.83359788,0.356950102,19-11-2020 06:00
204,94.75072161,196.261506,29.46400663,65.7635989,0.366448738,19-11-2020 07:00
205,109.9709162,226.1792772,31.15584871,60.55726352,0.364142111,19-11-2020 08:00
206,94.30870106,201.5327876,34.45304943,51.0730785,0.336135627,19-11-2020 09:00
207,84.69461792,198.7433789,38.24432659,42.60517063,0.322801138,19-11-2020 10:00
208,96.30864496,221.7099562,39.48094454,41.0548707,0.294512776,19-11-2020 11:00
209,117.9978393,279.714612,40.17766696,40.56895728,0.319143258,19-11-2020 12:00
210,100.5015314,253.0588543,40.1239741,40.01335179,0.355195891,19-11-2020 13:00
211,73.4518309,191.8876007,39.84885845,38.82391334,0.304525624,19-11-2020 14:00
212,62.67104569,157.4714476,38.26641692,40.43667314,0.303834524,19-11-2020 15:00
213,70.31793255,188.3273887,35.50674631,45.29647933,0.280512138,19-11-2020 16:00
214,77.55516313,200.6292006,33.2913068,48.47333633,0.23957326,19-11-2020 17:00
215,89.21660942,227.4248241,31.151491,52.43153733,0.302255208,19-11-2020 18:00
216,112.5283603,273.5010349,30.35525928,54.33642587,0.359701544,19-11-2020 19:00
217,120.8276753,292.2687301,29.9296121,55.4295839,0.367885238,19-11-2020 20:00
218,133.0072543,326.7955861,29.46572072,57.12620193,0.372163256,19-11-2020 21:00
219,137.7189952,328.4501146,28.944265,57.7654968,0.383527561,19-11-2020 22:00
220,112.2242562,263.8133348,28.33829632,59.67120543,0.357829383,19-11-2020 23:00
221,96.05734119,208.3170132,27.88741721,61.71378301,0.359467278,20-11-2020 00:00
222,82.14909871,182.0462218,27.97457975,61.03307148,0.358657,20-11-2020 01:00
223,79.56534213,172.0930785,27.571453,61.27806617,0.351156361,20-11-2020 02:00
224,104.7667295,246.9134797,27.571453,59.44513085,0.368249742,20-11-2020 03:00
